LoyaltyID,Customer ID,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Total Revenue,Satisfaction Score,Customer Status,Churn Value,Churn Score,Churn Category,Churn Reason
576658,9803-FTJCG,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.85,4748.7,Male,50,No,No,Yes,No,0,Playa Del Rey,90293,33.947305,-118.439841,11264,5093.05,4,Stayed,0,26,0,0
108621,0278-YXOOG,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,Male,30,No,No,No,No,0,Inglewood,90301,33.956445,-118.358634,37527,285.15,3,Churned,1,66,Attitude,Attitude of support person
738919,3212-KXOCR,No,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21,1107.2,Male,62,No,No,No,No,0,Inglewood,90302,33.975332,-118.355252,30779,2578.8,4,Stayed,0,66,0,0
405965,4598-XLKNJ,Yes,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Female,78,No,Yes,Yes,Yes,1,Inglewood,90303,33.936291,-118.332639,27778,2995.07,2,Churned,1,88,Dissatisfaction,Limited range of services
630517,6380-ARCEH,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,Male,19,Yes,No,No,No,0,Inglewood,90304,33.936827,-118.359824,28680,61.3,3,Joined,0,77,0,0
469238,3679-XASPY,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,Female,38,No,No,Yes,Yes,2,Inglewood,90305,33.958134,-118.330905,13779,35.89,3,Joined,0,26,0,0
186668,7123-WQUHX,No,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95,3605.6,Male,34,No,No,No,No,0,Santa Monica,90401,34.015481,-118.493231,5221,3755.7,5,Stayed,0,63,0,0
437350,5386-THSLQ,Yes,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,Female,65,No,Yes,Yes,No,0,Santa Monica,90402,34.035849,-118.503508,11509,3027.25,5,Stayed,0,28,0,0
397972,3192-NQECA,No,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110,7611.85,Male,26,Yes,No,Yes,No,0,Santa Monica,90403,34.031529,-118.491156,23559,8617.57,2,Churned,1,86,Competitor,Competitor had better devices
462663,6180-YBIQI,No,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,Male,35,No,No,No,No,0,Santa Monica,90404,34.026334,-118.474222,19975,100.2,3,Stayed,0,61,0,0
296997,6728-DKUCO,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,Female,25,Yes,No,Yes,No,0,Santa Monica,90405,34.005439,-118.477507,26099,9162.09,3,Stayed,0,21,0,0
583505,9750-BOOHV,No,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,Female,60,No,No,No,No,0,Torrance,90501,33.833699,-118.314387,40705,927.65,4,Stayed,0,60,0,0
532799,8597-CWYHH,No,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,Male,50,No,No,No,No,0,Torrance,90502,33.833181,-118.292062,17058,5693.76,3,Stayed,0,53,0,0
853802,2848-YXSMW,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,Male,38,No,No,Yes,No,0,Torrance,90503,33.840399,-118.353714,41979,4927.25,5,Stayed,0,23,0,0
510010,0486-HECZI,No,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Male,37,No,No,Yes,Yes,1,Torrance,90504,33.867257,-118.330794,31678,7937.2,1,Churned,1,75,Price,Long distance charges
464187,4549-ZDQYY,No,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,Female,35,No,No,No,No,0,Torrance,90505,33.807882,-118.347957,34873,4801.93,3,Stayed,0,28,0,0
849468,5712-AHQNN,No,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,Female,36,No,No,No,No,0,Whittier,90601,34.007353,-118.033683,32050,5095.75,5,Stayed,0,65,0,0
527414,4846-WHAFZ,Yes,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Female,80,No,Yes,Yes,Yes,1,Whittier,90602,33.972119,-118.020188,26265,3102.36,2,Churned,1,67,Price,Extra data charges
255175,5256-SKJGO,No,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,Female,48,No,No,Yes,No,0,Whittier,90603,33.945318,-117.992066,19109,3423.5,4,Stayed,0,35,0,0
159751,3071-VBYPO,No,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,Male,38,No,No,Yes,Yes,2,Whittier,90604,33.929704,-118.01208,37887,348.3,3,Joined,0,22,0,0
140020,9560-BBZXK,No,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,Female,61,No,No,No,No,0,Whittier,90605,33.960891,-118.032222,38181,1126.35,4,Stayed,0,54,0,0
194722,5299-RULOA,No,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Female,62,No,No,Yes,Yes,2,Whittier,90606,33.976678,-118.065875,32148,1309.45,2,Churned,1,87,Price,Price too high
292954,8402-OOOHJ,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,Female,53,No,No,No,No,0,Buena Park,90620,33.845706,-118.012204,44442,2131.57,5,Stayed,0,59,0,0
510002,9445-ZUEQE,No,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,Male,33,No,No,Yes,Yes,1,Buena Park,90621,33.874224,-117.993368,33528,3482.19,3,Stayed,0,28,0,0
402644,1091-SOZGA,No,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,Female,27,Yes,No,Yes,No,0,La Palma,90623,33.850504,-118.039892,15505,7888.17,4,Stayed,0,43,0,0
442014,2928-HLDBA,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,Female,31,No,No,No,No,0,Cypress,90630,33.818477,-118.038307,47344,159.07,5,Stayed,0,47,0,0
602365,0404-SWRVG,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Male,21,Yes,No,No,Yes,2,La Habra,90631,33.940619,-117.9513,67354,264.61,1,Churned,1,76,Dissatisfaction,Product dissatisfaction
393285,6497-TILVL,No,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,Female,20,Yes,No,Yes,Yes,2,La Mirada,90638,33.902045,-118.008961,47568,529.83,3,Stayed,0,59,0,0
305216,7219-TLZHO,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,Female,27,Yes,No,Yes,Yes,1,Montebello,90640,34.015217,-118.109962,62425,222.46,5,Stayed,0,76,0,0
839293,4622-YNKIJ,No,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,Male,59,No,No,No,No,0,Norwalk,90650,33.905963,-118.08263,103214,4599.77,3,Stayed,0,32,0,0
237651,4412-YLTKF,Yes,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Female,72,No,Yes,No,Yes,1,Pico Rivera,90660,33.989524,-118.089299,63288,2235.41,1,Churned,1,95,Competitor,Competitor had better devices
726837,6734-PSBAW,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,Male,46,No,No,Yes,No,0,Santa Fe Springs,90670,33.933565,-118.062611,16271,1857.87,3,Stayed,0,59,0,0
161109,3930-ZGWVE,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,Male,45,No,No,No,No,0,Stanton,90680,33.801869,-117.995068,29694,35.52,3,Joined,0,68,0,0
752152,2639-UGMAZ,Yes,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,Male,73,No,Yes,No,No,0,Artesia,90701,33.867593,-118.080637,16398,3985.35,3,Stayed,0,68,0,0
438452,2876-GZYZC,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,Female,49,No,No,No,No,0,Cerritos,90703,33.8681,-118.067402,51556,1595.38,5,Stayed,0,58,0,0
422666,6207-WIOLX,No,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Female,27,Yes,No,Yes,No,0,Avalon,90704,33.391181,-118.421305,3699,1498.17,1,Churned,1,91,Attitude,Attitude of support person
767230,8587-XYZSF,No,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,Male,60,No,No,No,No,0,Bellflower,90706,33.887676,-118.127289,72893,5442.96,5,Stayed,0,63,0,0
194131,3091-FYHKI,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Male,64,No,No,No,No,0,Harbor City,90710,33.798266,-118.300237,24660,35.45,3,Churned,1,80,Dissatisfaction,Network reliability
186144,2372-HWUHI,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Male,45,No,No,No,No,0,Lakewood,90712,33.840524,-118.148403,30173,174.93,3,Churned,1,76,Other,Don't know
876741,7799-LGRDP,No,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,Female,42,No,No,No,No,0,Lakewood,90713,33.847755,-118.112532,27563,2285.99,4,Stayed,0,79,0,0
735051,7850-VWJUU,No,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75,1778.5,Female,37,No,No,No,No,0,Lakewood,90715,33.841027,-118.078097,20890,2331.42,4,Stayed,0,29,0,0
954587,3774-VBNXY,No,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,Female,23,Yes,No,Yes,No,0,Hawaiian Gardens,90716,33.830431,-118.074071,14852,3597.11,5,Stayed,0,51,0,0
119634,6217-KDYWC,No,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,Male,58,No,No,No,No,0,Lomita,90717,33.794209,-118.317354,21065,1496.02,3,Stayed,0,40,0,0
387650,0390-DCFDQ,Yes,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Female,76,No,Yes,Yes,Yes,2,Los Alamitos,90720,33.79499,-118.065591,21343,85.73,2,Churned,1,76,Other,Don't know
451983,3146-MSEGF,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,Female,71,No,Yes,Yes,No,0,Paramount,90723,33.897122,-118.164432,55306,7900.21,3,Stayed,0,8,0,0
385977,4080-OGPJL,No,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Female,53,No,No,No,No,0,San Pedro,90731,33.736387,-118.284363,58639,948.77,1,Churned,1,66,Other,Don't know
720557,1095-WGNGG,No,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,Female,35,No,No,Yes,No,0,San Pedro,90732,33.744119,-118.31448,21279,7038.14,4,Stayed,0,60,0,0
612848,2636-SJDOU,No,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,Male,34,No,No,No,No,0,Seal Beach,90740,33.75462,-118.071128,24180,7226.33,3,Stayed,0,53,0,0
547995,1131-QQZEB,Yes,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,Male,66,No,Yes,Yes,No,0,Sunset Beach,90742,33.719221,-118.073596,1107,3937.32,3,Stayed,0,52,0,0
502615,5716-EZXZN,No,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,Female,56,No,No,Yes,No,0,Surfside,90743,33.728273,-118.085304,174,7274.7,3,Stayed,0,59,0,0
236990,6837-BJYDQ,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,Male,42,No,No,No,No,0,Wilmington,90744,33.782068,-118.262263,53323,168.3,5,Joined,0,33,0,0
876426,2135-RXIHG,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Male,63,No,No,No,No,0,Carson,90745,33.822295,-118.26411,55486,59.77,1,Churned,1,73,Competitor,Competitor had better devices
589389,6440-DKQGE,No,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,Male,52,No,No,No,No,0,Carson,90746,33.859171,-118.252272,25566,2766.35,5,Stayed,0,30,0,0
651326,3466-BYAVD,No,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,Male,50,No,No,Yes,Yes,1,Long Beach,90802,33.752524,-118.210737,38427,1198,4,Stayed,0,35,0,0
672168,3780-YVMFA,No,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,Female,33,No,No,Yes,Yes,1,Long Beach,90803,33.760458,-118.129725,31352,803.87,3,Stayed,0,58,0,0
182600,3874-EQOEP,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95,655.5,Male,32,No,No,No,Yes,4,Long Beach,90804,33.783047,-118.1486,43467,772.54,1,Churned,1,94,Competitor,Competitor had better devices
799690,1679-JRFBR,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,Female,27,Yes,No,Yes,No,0,Long Beach,90805,33.864622,-118.179626,91664,8334.45,4,Stayed,0,41,0,0
957193,9073-ZZIAY,No,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,Male,51,No,No,Yes,No,0,Long Beach,90806,33.802664,-118.179971,49647,7893.65,4,Stayed,0,62,0,0
533783,3077-RSNTJ,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,Female,29,Yes,No,Yes,Yes,3,Long Beach,90807,33.830099,-118.182239,31556,146.62,3,Stayed,0,43,0,0
654270,6551-GNYDG,No,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,Female,33,No,No,Yes,Yes,1,Long Beach,90808,33.823943,-118.111335,37417,1715.88,5,Stayed,0,46,0,0
579279,9167-APMXZ,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,Female,23,Yes,No,No,No,0,Long Beach,90810,33.819814,-118.222416,35656,2304.35,3,Stayed,0,32,0,0
668316,2749-CTKAJ,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,Male,37,No,No,Yes,No,0,Long Beach,90813,33.781086,-118.199049,63136,1477.22,5,Stayed,0,72,0,0
935905,6371-NZYEG,No,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024,Male,38,No,No,Yes,No,0,Long Beach,90814,33.771612,-118.143866,19034,1396.96,4,Stayed,0,77,0,0
909340,7554-NEWDD,No,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,Male,44,No,No,No,No,0,Long Beach,90815,33.797638,-118.11662,38902,572.6,5,Stayed,0,8,0,0
149991,8992-VONJD,No,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56,764.55,Female,63,No,No,No,Yes,1,Long Beach,90822,33.778436,-118.118648,425,1116.07,3,Stayed,0,22,0,0
115522,0867-MKZVY,No,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Female,26,Yes,No,Yes,Yes,1,Altadena,91001,34.196837,-118.142236,36243,2290.92,1,Churned,1,86,Price,Price too high
760859,4482-EWFMI,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,Female,54,No,No,No,No,0,Arcadia,91006,34.137319,-118.029837,30028,166.54,5,Joined,0,43,0,0
733608,4648-YPBTM,No,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,Male,35,No,No,No,No,0,Arcadia,91007,34.128284,-118.047732,30933,4304.87,4,Stayed,0,55,0,0
233392,2907-ILJBN,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,Female,21,Yes,No,Yes,No,0,Duarte,91010,34.145695,-117.95982,27414,255.02,3,Stayed,0,29,0,0
110125,6345-FZOQH,No,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,Male,40,No,No,Yes,No,0,La Canada Flintridge,91011,34.234912,-118.153729,20200,3492.79,5,Stayed,0,54,0,0
372328,3376-BMGFE,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273,Female,42,No,No,No,Yes,1,Monrovia,91016,34.1528,-118.000482,41067,398.26,1,Churned,1,75,Dissatisfaction,Product dissatisfaction
530425,5997-OPVFA,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,Male,39,No,No,Yes,No,0,Montrose,91020,34.2112,-118.230625,7527,6690.05,4,Stayed,0,54,0,0
502482,3445-HXXGF,Yes,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Male,66,No,Yes,Yes,No,0,Sierra Madre,91024,34.168686,-118.057505,10558,2610.25,1,Churned,1,91,Dissatisfaction,Service dissatisfaction
395046,1159-WFSGR,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,Female,59,No,No,Yes,Yes,2,South Pasadena,91030,34.110444,-118.156957,23984,1050.04,4,Stayed,0,62,0,0
942902,7654-YWJUF,No,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,Male,61,No,No,Yes,No,0,Sunland,91040,34.282704,-118.312929,18752,4192.85,3,Stayed,0,51,0,0
165443,1875-QIVME,No,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Female,26,Yes,No,Yes,Yes,3,Tujunga,91042,34.296574,-118.244839,26753,220.38,3,Churned,1,83,Attitude,Attitude of support person
189611,6727-IOTLZ,No,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,Male,48,No,No,Yes,No,0,Pasadena,91101,34.146635,-118.139225,16812,1254.13,3,Stayed,0,52,0,0
939846,0691-JVSYA,No,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Female,24,Yes,No,Yes,No,0,Pasadena,91103,34.167465,-118.165327,27891,7134.51,1,Churned,1,80,Competitor,Competitor had better devices
483811,5918-VUKWP,No,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,Female,61,No,No,No,No,0,Pasadena,91104,34.165383,-118.123752,38460,1805.59,3,Stayed,0,77,0,0
674370,1744-JHKYS,No,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,Female,49,No,No,Yes,No,0,Pasadena,91105,34.13946,-118.166649,10253,1171.88,4,Stayed,0,72,0,0
742543,2656-FMOKZ,Yes,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Female,70,No,Yes,No,Yes,2,Pasadena,91106,34.139402,-118.128658,23742,1806.75,2,Churned,1,91,Dissatisfaction,Limited range of services
535892,2070-FNEXE,Yes,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Female,77,No,Yes,No,Yes,2,Pasadena,91107,34.159007,-118.087353,32369,681.2,2,Churned,1,81,Price,Lack of affordable download/upload speed
580232,5947-SGKCL,No,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,Female,19,Yes,No,Yes,Yes,3,San Marino,91108,34.122671,-118.112911,13158,1622.1,3,Stayed,0,66,0,0
429119,3712-PKXZA,No,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252,Male,22,Yes,No,Yes,No,0,Glendale,91201,34.17051,-118.289463,23981,2427.47,4,Stayed,0,42,0,0
779486,6317-YPKDH,No,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Female,54,No,No,No,No,0,Glendale,91202,34.167926,-118.267539,21990,29.95,1,Churned,1,95,Competitor,Competitor had better devices
415067,6582-OIVSP,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,Female,25,Yes,No,No,No,0,Glendale,91203,34.153338,-118.262974,14493,92.66,5,Joined,0,48,0,0
342060,9367-WXLCH,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Male,51,No,No,No,Yes,2,Glendale,91204,34.136306,-118.26036,17015,835.28,2,Churned,1,86,Price,Extra data charges
472246,5524-KHNJP,No,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,Male,35,No,No,Yes,No,0,Glendale,91205,34.13658,-118.245839,41390,4065.35,3,Stayed,0,26,0,0
246628,1918-ZBFQJ,No,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Female,48,No,No,No,Yes,3,Glendale,91206,34.162515,-118.203869,31297,1499.42,1,Churned,1,73,Competitor,Competitor had better devices
463719,1024-GUALD,No,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Female,29,Yes,No,Yes,No,0,Glendale,91207,34.182378,-118.262922,9864,24.8,1,Churned,1,94,Dissatisfaction,Product dissatisfaction
